id,Y,F10,F15,F19,F2,F20,F21,F22,F23,F24,F27,F4,F5
31604,0,1,1,10000.0,0,1,0,11,0.107980143,1,0.331766823,0,0.0
31605,0,1,1,3000.0,0,1,5,8,0.129778148,1,0.466177941,0,0.0
31606,1,0,1,6639.66596413339,98,1,10,0,0.9999999,1,0.0,0,0.0
31607,1,0,1,4926.0,2,1,0,7,0.748634386,1,0.200933631,0,3.0
31608,0,1,1,9500.0,0,1,0,14,0.500989077,1,0.426902431,0,2.0
31609,0,1,1,3715.0,0,1,0,6,0.51655667,1,0.405005382,0,0.0
31610,0,0,1,6639.66596413339,0,1,0,6,0.06096969,1,93.0,0,0.0
31611,0,0,1,6639.66596413339,0,1,4,6,0.000564693,1,466.0,0,0.0
31612,0,2,1,6639.66596413339,0,1,0,7,0.005238056,1,9573.0,0,1.0
31613,0,0,1,6639.66596413339,0,1,9,5,0.010941765,1,298.0,0,0.7580948273206198
31614,0,1,1,4950.0,0,1,0,11,0.004733228,1,0.229044637,0,0.0
31615,0,1,1,12700.0,1,1,0,13,0.381269833,1,0.166286119,0,1.0
31616,0,1,1,2600.0,0,1,0,7,0.201810843,1,0.620915033,0,1.0
31617,0,1,1,6639.66596413339,0,1,0,10,0.0,1,2345.0,0,3.0
31618,0,0,1,6000.0,0,1,0,9,0.015592644,1,0.004332611,0,1.0
31619,0,1,1,3675.0,0,1,0,6,0.107846107,1,0.441512514,0,0.0
31620,0,1,1,0.0,0,1,0,8,0.062053832,1,1258.0,0,2.0
31621,0,0,1,20833.0,0,1,0,13,0.090433021,1,0.069981761,0,1.0
31622,0,0,1,7500.0,0,1,0,4,0.128342485,1,0.011198507,0,1.0
31623,0,1,1,6639.66596413339,0,1,7,7,0.199768944,1,1100.0,0,2.0
31624,0,0,1,7787.0,0,1,0,9,0.047145508,1,0.048664612,0,0.0
31625,0,1,1,6639.66596413339,0,1,0,17,0.177744538,1,1030.0,0,0.0
31626,0,1,1,5760.0,0,1,0,16,0.221143214,1,0.374240583,0,0.0
31627,0,1,1,5666.0,0,1,6,7,0.0,1,0.302982178,0,1.0
31628,0,1,1,7000.0,0,1,3,13,0.013185761,2,0.211255535,0,0.0
31629,0,0,1,6639.66596413339,0,1,1,4,0.0,1,127.0,0,0.0
31630,0,0,1,3600.0,0,1,0,3,0.041767287,1,0.009997223,0,0.0
31631,0,2,1,10600.0,0,1,9,11,0.09101621,1,0.169040657,0,4.0
31632,0,1,1,7750.0,0,1,1,18,0.024263693,1,0.157528061,0,0.0
31633,0,0,1,8625.0,0,1,0,7,0.714958925,1,0.077904011,0,1.0
31634,0,2,1,5000.0,0,1,2,14,0.973505584,1,0.770045991,0,0.0
31635,0,1,1,5333.0,0,1,0,15,0.168567616,1,0.469066367,0,2.0
31636,0,1,1,6000.0,0,1,5,4,0.906872875,1,0.522246292,0,0.0
31637,0,1,1,7900.0,0,1,0,7,0.356095183,1,0.40007594,0,4.0
31638,1,3,1,14016.0,0,1,0,33,0.573474592,1,0.645287865,0,0.0
31639,0,0,1,6639.66596413339,0,1,0,1,0.9999999,1,429.0,0,0.0
31640,0,1,2,10047.0,0,1,0,6,0.034898068,1,0.200736465,0,1.0
31641,0,2,1,12000.0,0,1,0,9,0.041551538,1,0.31155737,0,1.0
31642,1,3,1,4500.0,0,1,2,9,0.149314411,1,0.558320373,0,0.0
31643,0,2,1,5800.0,0,1,0,8,0.120023783,1,0.573004654,0,0.0
31644,0,1,1,6639.66596413339,0,1,0,3,0.9999999,1,2398.0,0,0.0
31645,0,1,1,4019.0,0,1,0,9,0.308803624,1,0.376616915,0,0.0
31646,1,0,1,6500.0,0,1,6,7,0.960693153,1,0.138132595,0,4.0
31647,0,0,1,7133.0,0,1,24,5,0.704134068,1,0.146902159,0,0.0
31648,0,0,1,5000.0,0,1,0,9,0.258566152,2,0.075984803,0,3.0
31649,0,2,1,10432.0,0,1,0,12,0.077830739,1,0.505415508,0,0.0
31650,0,1,1,6639.66596413339,1,2,0,11,0.0,1,1132.0,0,0.0
31651,0,1,1,2900.0,0,1,10,4,0.068910348,1,0.049293347,0,0.0
31652,0,1,1,6639.66596413339,0,1,0,3,0.9999999,1,1786.0,0,0.0
31653,1,0,1,6639.66596413339,2,1,0,5,1.075979739,1,1687.0,0,0.0
31654,0,1,1,4166.0,0,1,0,10,0.013955999,1,0.233981281,0,0.0
31655,1,3,1,4518.0,1,1,0,6,0.983047164,1,0.617393229,0,0.0
31656,0,0,1,1993.0,1,1,0,3,0.033573141,1,0.048144433,0,1.0
31657,0,0,1,5000.0,0,1,0,3,0.204753481,1,0.015796841,0,3.0
31658,0,0,1,2500.0,0,1,0,4,0.9999999,1,0.451419432,0,0.0
31659,0,2,1,6639.66596413339,0,1,0,9,0.376315592,2,2951.0,0,1.0
31660,1,0,1,4200.0,0,1,1,0,0.9999999,1,0.0,0,5.0
31661,0,5,1,12988.0,0,1,4,17,0.105141465,1,0.438832859,0,3.0
31662,0,0,1,2713.0,0,1,1,7,0.270267621,1,0.135224761,0,1.0
31663,0,1,1,1994.0,0,1,1,5,0.9999999,1,0.954385965,0,1.0
31664,0,1,1,4150.0,0,1,0,11,0.676043194,1,0.588773789,0,0.0
31665,0,2,1,25000.0,0,1,0,9,0.913708629,1,0.13275469,0,2.0
31666,0,0,1,3471.0,0,1,0,1,0.0,1,0.0,0,0.0
31667,1,0,2,6639.66596413339,0,1,0,0,0.9999999,1,0.0,0,0.7580948273206198
31668,1,2,1,4584.0,0,1,0,13,0.689748997,1,0.650817884,0,0.0
31669,0,1,1,6639.66596413339,0,1,0,11,0.001670569,1,2547.0,0,0.0
31670,0,1,1,2560.0,1,1,0,8,0.199520192,1,0.472081218,0,2.0
31671,0,0,1,1800.0,0,1,1,2,0.876615746,1,0.011660189,0,0.0
31672,0,0,1,8900.0,0,1,0,11,0.552990627,1,0.109875295,0,0.0
31673,0,4,1,22393.0,0,1,0,18,1.046312742,1,0.355184424,0,0.0
31674,0,1,1,12000.0,0,1,0,9,0.05849805,1,0.085409549,0,0.0
31675,0,0,1,1180.0,0,1,5,9,0.020117748,1,0.303132938,0,2.0
31676,0,0,1,2800.0,0,1,0,9,0.598320084,1,0.4209211,0,0.0
31677,0,0,1,6639.66596413339,0,1,0,4,0.02980549,1,27.0,0,0.7580948273206198
31678,0,0,1,7000.0,0,1,5,5,0.95015768,1,0.123410941,0,0.0
31679,0,0,1,6639.66596413339,2,1,0,8,0.598802395,1,34.0,0,0.7580948273206198
31680,0,1,1,6000.0,0,1,0,5,0.012822989,1,0.010331611,0,0.0
31681,0,0,1,3092.0,0,1,2,4,0.001916053,1,0.150339476,0,0.0
31682,0,0,1,8750.0,0,1,0,3,0.025994801,1,0.012227174,0,1.0
31683,0,1,1,7100.0,0,1,0,14,0.025353953,1,0.261653288,0,0.0
31684,0,1,1,0.0,0,1,1,10,0.131137419,1,1057.0,0,0.0
31685,0,2,1,1.0,0,1,0,6,0.940501487,1,2155.0,0,4.0
31686,0,1,1,4000.0,0,1,0,7,1.004433186,1,0.444888778,0,2.0
31687,0,1,1,9833.0,0,1,0,5,0.0,1,0.24150905,0,1.0
31688,0,0,1,7000.0,0,1,0,9,0.05593209,1,0.010712755,0,0.0
31689,0,0,1,6639.66596413339,0,1,0,4,0.05653599,1,91.0,0,0.0
31690,0,1,1,14846.0,0,1,0,8,0.674887519,1,0.277968613,0,0.0
31691,0,2,1,5118.0,0,1,0,11,0.421456963,1,0.500097675,0,3.0
31692,0,1,2,9000.0,0,1,0,8,0.717423373,1,0.239417842,0,0.0
31693,0,2,1,7250.0,0,1,0,5,0.060157211,1,0.151151565,1,1.0
31694,0,0,1,7777.0,0,1,0,11,0.03412815,1,0.096040113,0,3.0
31695,0,1,1,5681.0,0,1,0,10,0.154554943,1,0.359908483,0,0.0
31696,0,1,1,6400.0,0,1,0,5,0.420971354,1,0.218872051,0,2.0
31697,1,0,1,4818.0,3,1,1,7,0.588426447,1,0.273500726,0,3.0
31698,0,1,1,1560.0,0,1,3,5,0.575684863,1,0.846893017,0,1.0
31699,0,0,1,2000.0,0,1,0,5,0.425678514,1,0.380809595,0,0.0
31700,0,2,2,6639.66596413339,0,1,0,11,0.461281367,1,4288.0,0,2.0
31701,0,0,1,6639.66596413339,0,1,0,0,0.9999999,1,0.0,0,0.0
31702,0,0,1,3434.0,0,2,0,4,0.088329653,1,0.018340611,0,0.0
31703,0,2,1,2575.0,0,2,4,9,0.456585044,1,0.630046584,0,0.0
31704,0,1,1,11500.0,0,1,0,5,0.9999999,1,0.324145726,0,1.0
31705,0,1,1,5600.0,0,1,0,5,0.302455804,1,0.343331548,0,1.0
31706,0,1,1,10500.0,0,1,0,10,0.589027006,1,1.054661461,0,0.0
31707,0,1,1,2000.0,0,1,0,4,0.006633112,1,0.153423288,1,0.0
31708,0,1,1,6000.0,0,1,3,7,0.052945098,3,0.534244293,0,2.0
31709,0,0,1,5000.0,0,1,0,3,0.146364569,1,0.033193361,0,1.0
31710,0,1,1,1400.0,0,1,1,5,0.281343731,1,1.68165596,0,3.0
31711,0,1,1,1800.0,0,1,5,4,0.0,1,0.580233204,0,1.0
31712,0,2,1,11100.0,0,1,2,7,0.321321431,1,1.337987569,0,0.0
31713,1,0,1,2820.0,0,1,1,7,0.96007984,1,0.403757533,0,2.0
31714,0,0,1,7000.0,0,1,3,11,0.488767004,1,0.358948722,0,3.0
31715,0,1,1,10000.0,0,1,0,5,0.048799151,1,0.269773023,0,0.0
31716,0,1,1,13000.0,0,1,12,9,0.026599391,1,0.074071225,0,1.0
31717,0,0,1,6639.66596413339,0,1,9,5,0.139367447,1,984.0,0,0.0
31718,1,0,1,9830.0,1,1,0,6,0.0,1,0.087478385,0,0.0
31719,0,2,1,6639.66596413339,0,1,0,10,0.025184459,1,2480.0,0,0.0
31720,0,1,1,10.0,0,1,43,10,0.081616386,1,206.7272727,0,0.0
31721,0,2,1,9494.0,0,1,6,15,0.180785172,1,0.52764613,0,3.0
31722,0,2,1,6639.66596413339,0,1,0,7,0.249872758,1,5380.0,0,0.0
31723,0,1,1,6639.66596413339,0,1,0,8,0.275456755,1,749.0,0,0.0
31724,1,2,1,6639.66596413339,0,1,0,18,0.054198053,1,3199.0,0,1.0
31725,0,0,1,16666.0,0,1,8,5,0.734159224,1,0.092098158,0,0.0
31726,0,1,1,3000.0,1,1,0,3,0.242191974,1,0.584805065,0,3.0
31727,1,0,1,2500.0,0,1,1,1,0.9999999,1,0.007596961,0,0.0
31728,0,2,1,6639.66596413339,0,1,1,10,0.031578122,1,4514.0,0,0.0
31729,0,0,2,17900.0,0,1,0,6,0.006642344,1,0.000893805,0,0.0
31730,0,1,1,3916.0,0,1,0,12,0.094575452,1,0.503191218,0,0.0
31731,0,2,1,8900.0,0,1,1,9,0.0,1,0.314908437,0,2.0
31732,0,1,1,8171.0,0,1,0,4,0.125211947,1,0.038056779,0,0.0
31733,0,1,1,6639.66596413339,0,1,6,14,0.19978783,2,2205.0,0,3.0
31734,0,3,1,6700.0,0,1,0,9,0.053998683,1,0.455155947,0,1.0
31735,1,0,1,2000.0,0,1,2,4,1.034786086,1,0.077961019,0,0.0
31736,0,1,1,0.0,0,1,0,14,0.337837521,1,1336.0,0,1.0
31737,0,1,1,7300.0,0,1,0,9,0.005399892,1,0.507053828,0,0.0
31738,0,3,1,23000.0,0,6,1,28,0.450098103,1,0.348158776,0,4.0
31739,0,0,1,6639.66596413339,0,1,5,5,0.003576854,1,4.0,0,0.0
31740,1,0,1,5041.0,1,1,0,2,0.9999999,1,0.041650139,0,0.0
31741,0,1,1,8264.0,0,1,0,12,0.043973376,1,0.240048397,0,0.0
31742,0,0,1,5353.0,0,1,7,2,0.076584683,1,0.002054539,0,0.0
31743,0,2,1,7709.0,0,1,0,8,0.048455758,1,0.427885863,0,1.0
31744,0,0,1,11000.0,0,1,11,8,0.032850033,1,0.072629761,0,5.0
31745,0,1,1,2150.0,0,1,1,13,0.013146035,1,0.193863319,0,0.0
31746,0,0,1,2130.0,0,1,1,0,0.9999999,1,0.000938527,0,1.0
31747,0,2,1,3000.0,0,1,0,9,0.98828683,1,0.539486838,0,1.0
31748,0,2,1,6639.66596413339,0,1,0,8,0.003152105,1,6638.0,0,0.0
31749,1,0,1,0.0,0,1,0,3,0.800796813,1,104.0,0,3.0
31750,0,2,1,2167.0,0,1,0,6,0.763758747,1,0.948800738,0,0.0
31751,1,0,1,2200.0,0,1,0,2,0.9999999,1,0.050885961,0,0.0
31752,1,1,1,3270.0,1,1,0,4,0.9999999,1,0.313665546,0,2.0
31753,0,0,1,6700.0,0,1,0,9,0.009453972,1,0.315326071,1,0.0
31754,0,0,1,6639.66596413339,0,1,0,3,0.363479558,1,870.0,0,0.0
31755,0,1,1,6639.66596413339,0,1,3,12,0.89720729,1,5033.0,0,2.0
31756,1,1,1,7900.0,0,1,0,10,0.794800578,1,0.216048601,0,2.0
31757,0,1,1,5500.0,0,1,0,6,0.105442909,1,0.477913107,0,2.0
31758,0,3,1,11916.0,0,1,4,11,0.763225256,1,0.678526475,0,0.0
31759,0,0,1,6639.66596413339,0,1,1,4,0.037998831,1,37.0,0,1.0
31760,0,1,1,6600.0,0,1,5,8,0.028534701,1,0.321769429,0,0.0
31761,0,7,1,10990.0,0,1,1,20,0.105679832,1,0.848694386,0,4.0
31762,0,1,1,4166.0,0,1,0,6,0.928505958,1,0.670506359,0,0.0
31763,0,0,1,5322.0,0,1,0,3,0.156672655,1,0.02592523,0,1.0
31764,0,2,1,4470.0,0,1,0,7,0.058155348,1,0.269738314,0,0.0
31765,0,0,1,2100.0,1,1,1,7,0.673227117,1,0.069490719,0,4.0
31766,0,2,1,10250.0,0,1,0,13,0.763098722,1,0.651546191,0,3.0
31767,0,0,1,1920.0,0,1,2,7,0.0,1,0.627798022,0,0.0
31768,0,1,1,4300.0,0,1,1,5,0.082042696,1,0.52685422,0,2.0
31769,0,2,1,6639.66596413339,1,1,0,18,0.210829905,1,3665.0,0,1.0
31770,0,4,1,14000.0,0,1,0,17,0.079260855,2,0.662309835,0,3.0
31771,0,2,1,2910.0,0,1,0,7,0.001406562,1,1.057025077,2,0.0
31772,0,0,1,2250.0,0,1,0,8,0.41712176,1,0.199466904,0,1.0
31773,0,1,1,6650.0,0,1,1,1,0.9999999,1,0.118478424,0,2.0
31774,0,0,1,1704.0,0,1,0,4,1.068408916,1,0.317888563,0,0.0
31775,0,0,1,6639.66596413339,0,1,0,1,0.9999999,1,0.0,0,0.0
31776,0,0,1,1604.0,0,1,0,2,0.943568096,1,0.174454829,0,0.0
31777,0,1,1,20000.0,0,1,0,8,0.055005487,1,0.232738363,0,3.0
31778,0,0,1,3800.0,0,1,0,8,0.0,1,0.173375428,0,0.0
31779,0,0,1,6639.66596413339,0,1,1,4,0.43296064,1,235.0,0,0.7580948273206198
31780,0,2,1,8087.0,0,1,0,10,0.624497481,1,0.806008902,0,2.0
31781,0,1,1,9166.0,0,1,0,4,0.075646218,1,0.287225919,0,2.0
31782,1,0,1,2083.0,0,1,0,1,1.0,1,0.085412668,0,0.0
31783,0,2,1,7973.0,1,1,0,10,0.202818492,1,0.422874342,0,2.0
31784,0,0,1,5417.0,0,1,4,14,0.033292093,1,0.030454042,0,1.0
31785,0,0,1,1800.0,0,1,1,6,0.035739086,1,0.339255969,0,0.0
31786,0,1,1,6639.66596413339,0,1,6,15,0.004792479,1,1316.0,0,0.0
31787,0,1,1,2972.0,0,1,0,5,0.0,1,0.029599731,0,1.0
31788,0,1,1,6000.0,0,1,0,12,0.004229336,1,0.15214131,0,0.0
31789,0,2,1,13750.0,0,1,0,7,0.0,1,0.822049306,0,1.0
31790,1,2,1,3076.0,0,1,7,10,0.694050992,1,0.588560286,0,0.0
31791,0,0,1,4697.0,0,1,0,4,0.158277317,1,0.012771392,0,0.0
31792,0,0,1,6639.66596413339,0,1,0,2,0.9999999,1,4.0,0,0.0
31793,0,2,1,9000.0,0,1,2,5,0.127073412,2,0.440395512,0,3.0
31794,0,4,1,14383.0,0,1,0,9,0.004618448,1,0.788515017,0,0.0
31795,0,2,1,3953.0,0,1,0,9,0.395860414,1,0.506828528,0,1.0
31796,0,0,1,10200.0,0,2,0,9,0.078876501,1,0.077051269,0,1.0
31797,0,1,1,5000.0,0,1,0,6,0.047017648,1,0.206558688,0,0.0
31798,0,1,1,6300.0,0,1,1,7,0.009037581,1,0.43739089,0,0.0
31799,0,1,1,8483.0,0,1,1,4,0.028877913,1,0.138260255,1,0.0
31800,0,1,1,5580.0,1,1,0,11,0.639336066,1,0.373768142,0,0.0
31801,0,1,1,3758.0,0,1,0,12,0.003824897,1,0.170258047,0,0.0
31802,0,0,1,820.0,0,1,7,2,0.0,1,0.0,0,0.0
31803,0,0,1,2234.0,0,3,0,7,0.169583042,1,0.396868009,0,0.0
31804,0,2,1,9195.0,0,1,0,13,0.0,1,0.240104393,0,4.0
31805,0,2,1,6639.66596413339,0,1,0,7,0.339074273,1,1522.0,0,1.0
31806,0,0,1,6666.0,0,1,1,7,0.301706336,1,0.070646468,0,0.0
31807,0,2,1,5600.0,0,1,0,12,0.02139383,1,0.379217997,0,1.0
31808,0,2,1,4500.0,0,1,0,20,0.566083341,1,0.590979782,0,1.0
31809,0,1,1,6639.66596413339,0,1,1,3,0.316176922,1,708.0,0,0.7580948273206198
31810,0,1,1,3825.0,0,1,0,6,0.9999999,1,0.486670152,0,2.0
31811,0,1,1,3366.0,0,1,0,8,0.091408666,1,0.166023166,0,2.0
31812,0,0,1,2500.0,0,1,0,8,0.892381636,1,0.881647341,0,0.0
31813,0,1,1,10000.0,0,1,0,7,0.222766418,1,0.246375362,0,2.0
31814,0,0,1,764.0,0,1,0,1,0.9999999,1,0.0,0,0.0
31815,0,1,1,7600.0,0,1,0,9,0.937648893,1,0.359557953,0,0.0
31816,0,0,1,7916.0,0,1,0,1,0.101449275,1,0.000757863,0,1.0
31817,0,1,1,6639.66596413339,0,1,2,8,0.077135195,1,2223.0,0,3.0
31818,0,0,1,9015.0,0,1,0,4,0.066547762,1,0.05700976,0,1.0
31819,0,0,1,2500.0,0,1,3,3,0.077675767,1,0.086365454,0,0.0
31820,0,1,1,17500.0,0,1,2,7,0.022086122,1,0.326895606,0,2.0
31821,1,4,1,6000.0,0,1,1,14,0.017319231,1,0.771871355,0,1.0
31822,0,3,1,7896.0,0,1,0,5,0.212927109,1,0.452450298,0,2.0
31823,0,0,1,5000.0,0,1,3,2,0.052686022,1,0.00439912,0,0.0
31824,0,0,1,9387.0,0,1,8,9,0.0,1,0.007988922,0,0.0
31825,0,3,1,10270.0,0,1,2,12,0.585129537,1,0.478142343,0,3.0
31826,0,2,1,4417.0,0,1,5,10,0.964054492,1,0.666364871,0,0.0
31827,0,0,1,6639.66596413339,0,1,4,2,0.007079775,1,2.0,0,0.0
31828,0,1,1,3500.0,0,1,0,12,0.121089549,1,0.569265924,0,0.0
31829,0,1,1,6639.66596413339,0,1,3,4,0.067450815,1,912.0,0,0.0
31830,0,2,1,7771.0,0,1,24,5,0.170864321,1,0.286927432,0,2.0
31831,0,0,1,4416.0,0,1,0,6,0.0,1,0.0,0,0.0
31832,0,2,1,7000.0,0,1,0,10,0.0,1,0.411084131,0,1.0
31833,0,2,1,4666.0,0,1,0,12,0.319591767,1,0.32483394,0,1.0
31834,0,0,1,6000.0,0,1,6,10,0.210094423,1,0.289451758,0,0.0
31835,0,1,1,25000.0,0,1,0,3,0.486975651,1,0.058557658,1,0.0
31836,1,2,1,12100.0,0,1,29,12,0.648226066,1,0.27063879,0,0.0
31837,0,1,1,10256.0,0,1,0,12,0.438001865,2,0.305352442,0,0.0
31838,0,0,1,6666.0,0,1,1,2,0.347305389,1,0.000749963,0,0.0
31839,0,4,1,6639.66596413339,0,1,0,6,0.225677432,1,5008.0,1,0.7580948273206198
31840,0,1,1,6289.0,0,1,5,3,0.0,1,0.142130366,0,0.0
31841,0,2,1,5050.0,0,1,18,12,0.044645173,1,0.204909919,0,2.0
31842,0,1,1,6639.66596413339,0,1,2,8,0.063401978,1,1299.0,0,0.0
31843,0,1,1,6639.66596413339,0,1,0,11,0.004260728,1,285.0,0,0.0
31844,0,0,1,75000.0,0,1,0,18,0.516462002,1,0.016626445,0,1.0
31845,0,0,1,3083.0,0,1,0,3,0.9999999,1,0.11997406,0,0.0
31846,0,0,1,4033.0,0,1,0,1,0.717856429,1,0.026524541,0,0.0
31847,0,2,1,7950.0,0,1,0,12,0.015076933,1,0.277197837,0,0.0
31848,0,0,2,2960.0,0,1,0,9,0.625767081,1,0.634582911,0,0.0
31849,0,0,1,5913.0,0,1,3,7,0.090375145,1,0.217619209,0,0.0
31850,0,0,1,20000.0,0,1,0,6,0.009189462,1,0.000849958,1,0.0
31851,0,1,1,6100.0,0,1,20,11,0.540730408,1,0.662186527,0,0.0
31852,0,0,1,3290.0,0,1,21,9,0.195648438,1,0.237617745,0,1.0
31853,0,1,1,16200.0,1,1,0,9,0.039797347,1,0.213937411,0,0.0
31854,0,6,1,12500.0,0,1,150,25,0.638561793,1,0.568514519,0,0.0
31855,0,0,1,3541.0,0,1,0,8,0.011151249,1,0.093732355,0,0.0
31856,0,1,1,6639.66596413339,0,1,0,2,0.00222814,1,2594.0,0,0.0
31857,0,0,1,2224.0,0,1,0,7,0.703495579,1,0.322696629,0,0.0
31858,0,1,1,6639.66596413339,0,1,0,6,0.0,1,1830.0,0,0.0
31859,0,3,1,2500.0,0,1,3,6,0.047807247,1,1.481407437,0,0.0
31860,0,0,1,6639.66596413339,0,1,8,12,0.544329112,1,540.0,0,0.0
31861,0,1,1,2680.0,0,1,0,7,0.069337442,3,0.306602014,0,0.0
31862,0,0,1,6639.66596413339,0,1,5,8,0.037096664,1,49.0,0,0.0
31863,0,0,1,10500.0,0,1,5,1,0.0,1,0.0,0,0.0
31864,0,0,1,36516.0,0,1,0,4,429.0,1,0.012542104,0,3.0
31865,0,0,1,6639.66596413339,0,1,0,14,0.018787034,1,462.0,0,0.0
31866,0,2,1,12128.0,0,1,0,10,0.105749356,1,0.251958117,0,0.0
31867,0,0,1,6639.66596413339,0,1,0,2,0.022391288,1,26.0,0,0.0
31868,0,1,1,3785.0,0,1,0,6,0.16511812,1,0.265715795,0,0.0
31869,0,0,1,4800.0,0,1,1,16,0.152337262,1,0.166840242,0,0.0
31870,0,0,1,2500.0,0,1,0,12,0.014884668,1,0.154338265,0,0.0
31871,0,0,1,3000.0,0,1,0,9,0.029107321,1,0.010663112,0,0.0
31872,0,1,1,4302.0,0,1,0,6,0.509171091,1,0.533348826,0,1.0
31873,0,0,1,3600.0,0,1,0,2,0.9999999,1,0.118855873,0,3.0
31874,0,2,1,7844.0,0,1,3,12,0.027115528,1,0.268068834,0,0.0
31875,0,0,1,4734.0,0,1,0,8,0.015079147,1,0.253220697,0,0.0
31876,0,1,1,7070.0,0,1,5,10,0.01744619,1,0.16320181,0,1.0
31877,0,1,1,2600.0,0,1,2,7,0.024486126,1,0.169165705,1,0.0
31878,0,0,1,2622.0,0,3,0,2,0.133854846,1,0.003431186,0,0.0
31879,0,2,1,6800.0,0,1,0,6,0.019737381,1,0.32039406,1,1.0
31880,0,1,1,4000.0,0,1,0,8,0.020025925,1,0.353411647,0,0.0
31881,0,3,1,29026.0,0,1,0,6,0.9999999,1,0.193130534,0,0.0
31882,0,0,1,6639.66596413339,0,1,0,5,0.01022392,1,13.0,0,0.0
31883,0,1,1,500.0,0,1,0,3,0.76568573,1,3.349301397,0,1.0
31884,0,1,1,9532.0,0,1,2,9,0.003503496,1,0.304940732,0,2.0
31885,0,0,1,3450.0,0,1,0,4,1.504998388,1,0.085482469,0,0.0
31886,0,1,1,8624.0,0,1,1,16,0.695774971,1,0.625855072,0,2.0
31887,0,0,1,0.0,0,1,1,2,0.926147705,1,34.0,2,0.0
31888,1,2,1,3600.0,1,1,0,13,0.302921378,1,0.730074979,0,0.0
31889,0,0,1,3500.0,0,1,0,5,0.001101945,1,0.000856898,0,1.0
31890,0,3,1,10275.0,0,1,1,9,0.188436588,1,0.33505255,0,0.0
31891,0,1,1,3723.0,0,1,1,4,0.0,1,0.427228786,0,0.0
31892,0,0,1,3100.0,0,1,1,7,0.26404463,1,0.045469203,0,0.0
31893,0,2,1,4000.0,0,1,0,7,0.100494975,1,0.654336416,0,0.0
31894,0,3,1,6639.66596413339,0,1,0,13,0.035966623,1,2054.0,0,0.0
31895,0,0,1,6639.66596413339,0,1,0,10,0.008303608,1,4.0,0,0.0
31896,0,0,1,2064.0,0,1,3,9,0.169297261,1,0.328329298,0,0.0
31897,0,2,1,12000.0,0,1,1,10,0.0,1,0.339305058,0,1.0
31898,0,1,1,4560.0,3,1,0,11,0.006382015,1,0.46656435,0,2.0
31899,0,1,1,14000.0,0,1,0,9,0.439722328,1,0.26676666,0,2.0
31900,0,1,1,4821.0,0,1,0,8,0.197837032,1,0.391953546,0,3.0
31901,0,2,1,6374.0,0,1,6,15,0.445703733,1,0.667607843,0,0.0
31902,0,1,1,11000.0,0,1,0,8,0.611902381,1,0.522134351,0,1.0
31903,0,0,1,2916.0,0,1,0,5,0.029924252,1,0.011998629,1,0.0
31904,0,0,2,5700.0,0,1,0,5,0.233692029,1,0.174179968,0,4.0
31905,0,1,1,6639.66596413339,0,1,0,6,0.112728601,1,1040.0,0,0.0
31906,0,2,1,6639.66596413339,0,1,1,14,0.268707068,1,7570.0,0,0.0
31907,0,0,1,2583.0,0,1,1,5,0.798247162,1,0.283668731,0,2.0
31908,0,2,1,8000.0,0,1,0,18,0.0,1,0.253968254,0,2.0
31909,0,0,1,2487.0,0,1,0,1,0.9999999,1,0.190916399,0,3.0
31910,0,1,1,6639.66596413339,0,1,5,3,0.005865885,1,606.0,0,0.0
31911,0,1,1,5650.0,0,1,0,8,0.0,1,0.191293576,0,1.0
31912,0,1,1,3516.0,0,1,0,6,0.180844225,1,0.699175434,0,1.0
31913,0,0,1,6639.66596413339,0,1,0,5,0.0,1,3.0,0,0.7580948273206198
31914,0,0,1,13309.0,0,1,0,8,0.059138513,1,0.006311044,0,1.0
31915,0,1,1,6639.66596413339,0,1,0,4,0.0,1,1012.0,0,0.0
31916,0,1,1,2400.0,0,1,57,4,0.306556073,1,0.684298209,0,0.0
31917,0,1,1,4722.0,0,1,9,11,0.002051177,1,0.244547957,0,1.0
31918,1,1,1,24166.0,0,2,0,19,0.701555984,1,0.417014938,0,0.0
31919,0,2,1,9583.0,0,1,0,7,1.053893539,1,0.495722037,0,0.0
31920,0,2,1,6639.66596413339,0,1,0,17,0.034583782,1,6793.0,0,0.0
31921,0,0,1,2700.0,0,1,4,2,0.889074062,1,0.148093299,0,0.0
31922,0,0,1,2400.0,0,1,0,6,1.006247397,1,0.320699708,1,0.0
31923,0,0,1,1300.0,0,1,14,3,0.0,1,0.155265181,0,0.0
31924,0,0,1,6499.0,0,1,0,7,0.009470403,1,0.136615385,0,1.0
31925,0,1,1,6639.66596413339,0,1,1,3,0.004701675,1,835.0,1,0.0
31926,0,1,1,7400.0,0,1,0,3,0.181922502,1,0.258343467,0,1.0
31927,0,0,1,6639.66596413339,0,1,9,2,0.9999999,1,772.0,0,0.0
31928,0,2,1,9500.0,0,1,1,13,0.511963078,1,0.354699505,0,2.0
31929,0,1,1,21667.0,0,1,18,8,0.219857662,1,0.265414436,0,3.0
31930,0,1,1,4185.0,0,1,9,18,0.10910359,1,0.51242236,0,0.0
31931,0,0,1,1300.0,0,1,2,7,0.096207448,1,0.165257494,0,0.0
31932,0,1,1,6639.66596413339,0,1,2,13,0.178214295,1,1207.0,0,0.0
31933,0,1,1,6639.66596413339,0,1,0,4,0.020972802,1,2518.0,0,0.7580948273206198
31934,0,1,1,2600.0,0,1,3,10,0.049996377,1,0.636678201,0,0.0
